file_id,fw-og,fw-i,fw-det,fw-den,fw-at,fw-jeg,fw-som,fw-en,fw-er,fw-til,fw-med,fw-de,fw-paa,fw-han,fw-af,fw-saa,fw-der,fw-for,fw-var,fw-du,fw-men,fw-ikke,fw-et,fw-mig,fw-sig,fw-om,fw-har,fw-hun,fw-da,fw-min,fw-ved,fw-fra,fw-nu,fw-vi,fw-hans,fw-sin,fw-hvor,fw-dig,fw-ham,fw-skal,fw-vil,fw-hvad,fw-din,fw-havde,fw-naar,fw-kan,fw-dog,fw-dem,fw-man,fw-over,fw-her,fw-alle,fw-kun,fw-os,fw-selv,fw-blev,fw-ud,fw-mit,fw-gud,fw-end,fw-op,fw-sagde,fw-ja,fw-ei,fw-kom,fw-mod,fw-alt,fw-o,fw-være,fw-kunde,fw-vor,fw-sit,fw-vel,fw-oc,fw-ingen,fw-jo,fw-eller,fw-vilde,fw-maa,fw-denne,fw-hand,fw-efter,fw-thi,fw-ind,fw-deres,fw-dit,fw-gik,fw-hendes,fw-hver,fw-under,fw-hende,fw-aldrig,fw-ned,fw-ej,fw-ey,fw-gamle,fw-have,fw-skulde,fw-lille,fw-hvis
baggesen02val_workid67032,30,11,13,11,13,13,9,5,9,4,4,7,10,4,6,10,3,7,1,0,3,2,3,14,6,1,5,0,3,5,3,4,2,0,3,1,2,0,2,0,1,6,0,3,0,1,1,3,6,0,2,4,0,1,1,1,0,1,0,4,0,0,0,5,0,0,4,1,1,3,3,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,1,0,3,1,0,1,0,0,0,1,0,0,2,5
bording01val_workid71083,2,13,17,11,10,3,17,5,9,15,5,1,7,1,6,8,6,8,7,0,4,1,1,0,7,6,4,5,2,0,4,1,16,0,6,1,3,0,0,5,12,4,0,0,3,0,6,0,0,0,8,0,2,0,0,0,3,0,0,5,2,0,4,0,0,1,2,1,1,0,0,3,11,0,2,2,0,2,0,0,17,1,3,1,0,0,0,0,0,0,1,1,0,0,11,0,0,1,0,1
claussen04val_workid62853,2,3,4,4,2,4,3,2,3,1,5,0,3,0,1,2,1,1,0,3,1,0,0,2,0,0,1,0,0,1,1,0,1,1,2,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
hauch03val_workid80928,53,23,11,17,6,14,8,21,19,9,14,6,17,22,11,5,22,3,5,10,6,3,10,3,7,0,7,0,17,2,9,3,10,2,11,6,4,7,6,6,5,0,8,2,4,6,2,1,1,1,6,0,7,0,0,3,0,3,0,2,0,1,1,10,0,5,2,0,1,0,0,2,2,0,2,1,0,2,1,2,0,1,3,1,0,1,0,0,2,0,0,3,2,0,0,1,1,0,0,5
aare01val_workid67101,10,4,4,1,2,1,2,1,2,1,1,4,7,4,2,1,3,0,0,2,6,1,1,2,2,0,0,0,7,0,0,0,1,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
munp1_workid67244,8,16,0,0,2,0,2,0,2,1,2,1,1,2,2,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0
drachmann01_workid83338,116,60,36,39,12,14,38,36,49,22,31,22,25,18,15,27,24,15,7,25,11,4,20,3,24,10,8,11,7,2,7,17,8,2,0,8,15,12,6,3,11,4,3,0,5,18,8,0,26,10,7,6,5,1,1,2,8,1,2,2,8,0,5,0,1,9,3,0,2,1,0,1,4,0,4,2,1,5,1,1,0,4,0,2,0,2,0,2,5,2,2,1,1,16,0,0,0,3,1,0
kingo04val_workid59959,7,1,1,0,0,0,2,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
blich06_workid85901,4,2,0,2,0,0,3,2,3,2,5,0,0,1,0,0,2,0,0,6,3,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
aakjaer01val_workid59737,8,2,1,1,0,0,1,1,0,0,3,1,1,7,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jacobjp08val_workid71556,210,111,92,72,61,79,49,76,77,57,52,60,56,28,43,59,65,56,53,36,51,38,41,39,34,36,25,19,26,19,31,22,42,23,5,15,16,20,14,10,8,21,8,19,16,15,23,16,14,12,6,7,6,11,6,15,7,14,5,9,3,3,5,0,4,11,15,7,5,6,3,10,5,0,8,6,3,22,8,4,0,10,10,6,5,3,6,15,8,3,15,5,7,21,0,2,2,5,9,0
worm01val_workid58958,6,2,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
wintherchr01val_workid71632,6,3,2,6,0,3,1,2,3,2,4,0,0,0,0,4,4,0,4,0,3,0,0,0,0,0,0,0,1,4,1,0,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
heibergjl05val_workid54602,46,56,22,28,21,27,30,20,25,31,26,12,17,13,17,3,15,23,3,29,9,9,10,9,15,8,8,0,12,15,11,15,1,2,6,7,15,13,14,4,14,1,12,0,13,5,3,2,9,1,8,5,13,0,6,0,2,8,14,3,0,0,1,14,1,6,3,8,2,2,1,0,2,0,0,2,1,2,1,1,0,0,7,2,1,7,1,1,4,2,0,1,1,0,0,2,0,1,0,4
blich06_workid93352,6,9,2,6,0,5,5,10,1,1,3,0,4,0,6,4,4,3,14,13,3,1,1,1,0,3,3,0,7,2,2,1,1,0,0,0,1,6,0,1,0,0,12,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kingo04val_workid99677,26,13,1,0,8,3,7,5,5,5,7,4,4,0,1,0,4,6,0,1,2,0,4,4,2,6,2,0,9,5,1,0,1,0,16,5,3,0,4,2,3,1,3,0,2,0,3,2,0,0,0,1,0,0,1,1,1,0,6,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,14,0,1,0,0,1,1,0,2,2,0,1,1,0,5,0,0,0,0,0
stub02val_workid61367,2,3,0,1,0,1,0,2,0,1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
claussen06val_workid64180,8,9,3,2,0,9,7,0,4,0,1,1,1,0,2,2,0,0,0,0,2,0,2,1,3,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,2,0,0,0,0,0,2
stub02val_workid62474,8,5,2,1,4,5,0,0,0,4,2,0,2,0,0,2,2,5,0,0,3,0,0,5,0,1,0,0,1,9,0,1,3,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,0,1,0,0,0,0,5,0,1,0,1,0,0,0,3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hcaeventyr04val_workid62912,80,37,43,34,20,26,15,22,16,13,13,26,8,27,15,25,18,4,25,16,9,16,11,11,9,7,7,5,6,3,7,5,1,1,5,6,8,4,13,0,7,3,1,2,2,6,1,3,4,8,1,8,5,3,5,2,8,1,10,0,5,15,9,0,3,3,2,2,1,4,2,3,1,0,3,1,1,2,3,1,0,0,0,5,6,3,1,1,4,0,3,3,3,0,0,0,0,3,1,1
grundtvig12val_workid77780,11,6,8,3,4,5,11,10,3,6,1,6,1,6,2,7,2,6,10,6,3,0,14,21,0,1,15,2,6,2,3,1,2,0,3,0,1,2,6,1,0,0,1,1,0,0,1,1,1,14,1,7,0,0,0,2,1,0,0,0,1,1,0,5,2,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
claussen08val_workid62169,1,2,0,0,1,5,1,2,5,0,2,1,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aakjaer01val_workid73564,14,12,2,2,2,1,1,7,3,6,5,1,9,6,6,7,3,4,1,6,1,0,2,0,1,2,2,2,2,1,7,4,1,0,3,2,2,1,1,1,0,0,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ewald05val_workid70869,18,6,3,16,2,0,9,3,2,2,4,1,0,3,5,4,1,0,2,12,3,0,2,2,2,1,1,7,6,0,2,6,1,4,2,0,1,4,0,4,2,6,11,0,1,1,3,1,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,1,7,0,0,2,2,2,0,1,0,0,1,1,0,0,0,0,0,0,3,1,2,1,0,1,0,0,0,4,0,0,0,0,1
aare04val_workid64081,8,6,2,5,1,0,1,2,7,1,1,4,2,0,1,0,4,3,0,2,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1
brorson02val_workid61367,21,17,2,11,13,31,9,4,17,19,4,0,4,0,3,5,1,2,0,3,0,2,0,10,3,5,9,0,2,13,2,1,4,2,1,1,3,13,3,1,3,9,9,0,3,0,7,0,0,1,0,0,1,3,1,0,1,4,7,2,0,0,2,0,2,0,1,3,0,0,3,0,0,0,2,2,0,0,1,0,4,2,1,0,0,2,2,0,0,1,0,0,1,0,2,0,0,0,0,0
rode_02_workid61830,10,4,4,2,0,8,1,4,7,1,1,2,5,0,1,1,4,2,0,6,0,0,2,6,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claussen06val_workid65658,3,3,3,2,2,0,1,7,7,2,3,3,0,2,2,0,1,1,0,4,1,3,2,0,0,1,1,0,1,0,3,0,0,0,0,0,1,0,0,1,3,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
kingo01val_workid88050,3,1,1,0,4,3,1,3,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
brorson01_workid134018,12,8,6,4,7,16,1,0,5,9,2,0,1,0,3,4,3,1,0,5,1,1,1,12,1,2,5,3,3,9,2,2,1,0,1,0,2,5,0,1,6,3,5,1,1,0,3,1,0,0,2,0,2,0,0,0,0,1,1,1,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
bording01val_workid135884,0,1,0,0,0,6,0,1,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ewald04val_workid75833,23,4,3,2,3,0,2,0,3,4,1,0,1,0,2,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ewald04val_workid57699,18,9,1,6,1,3,1,3,1,3,4,0,0,0,2,0,0,0,0,3,4,2,3,1,0,2,1,0,1,4,0,0,1,0,0,1,0,3,0,4,0,0,5,0,2,1,0,0,0,0,0,1,2,0,1,3,0,3,1,0,1,0,0,1,0,2,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ewald03val_workid60839,17,9,0,3,2,0,5,6,4,3,5,0,3,3,9,3,1,4,0,1,3,2,3,1,1,2,1,1,2,0,0,2,1,0,1,1,8,0,0,0,1,1,2,0,3,0,1,2,0,0,2,1,0,0,4,0,1,0,2,1,1,0,0,0,0,0,1,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1
kingo04val_workid94126,4,1,0,0,0,12,3,2,1,2,2,1,1,0,0,1,0,1,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,3,0,3,4,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
kingo04val_workid119282,9,6,4,0,5,1,7,1,4,3,1,4,0,0,0,3,2,2,0,0,3,1,0,0,2,2,2,0,1,0,1,2,1,2,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,2,1,2,0,0,0,1,0,2,1,1,1,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
brorson01_workid63662,20,13,3,2,10,5,4,4,7,6,1,2,0,0,2,5,2,2,0,12,0,3,2,7,0,0,3,0,3,6,0,1,2,0,1,1,1,6,3,4,4,2,8,0,0,0,0,0,0,0,1,0,2,0,4,0,1,2,0,1,0,0,0,0,4,2,1,0,0,0,1,0,0,0,1,0,1,1,0,1,7,0,0,1,2,2,0,2,1,0,0,0,0,0,4,0,1,0,2,0
blich06_workid86966,4,6,1,7,7,7,3,2,3,3,0,2,2,3,0,1,0,2,3,5,2,0,0,4,1,3,2,0,3,0,1,0,2,0,1,0,1,0,0,0,0,2,1,0,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
aare04val_workid67502,5,0,2,1,0,11,2,3,0,0,0,0,0,0,1,0,0,0,6,5,0,0,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boedtcher01_workid80463,0,2,0,0,0,0,1,1,3,1,1,0,0,0,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
brorson02val_workid140800,11,9,3,10,7,9,9,0,4,4,3,1,3,2,2,3,3,2,2,1,1,1,0,2,1,0,6,0,3,5,0,6,0,4,2,1,0,4,4,6,4,2,4,1,3,0,2,1,0,1,2,0,1,6,1,1,1,1,2,0,4,0,1,0,1,1,0,3,1,0,4,0,1,0,2,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,0,0
munp2_workid67638,0,1,1,1,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aakjaer01val_workid68983,9,5,3,3,0,0,0,4,2,0,6,1,3,0,6,2,1,1,0,5,0,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,1,0,2,1,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aare04val_workid56623,6,11,7,3,0,7,6,6,3,3,3,1,3,1,2,2,2,1,2,0,1,1,1,3,2,1,2,4,2,2,0,2,1,0,0,4,1,0,4,0,2,1,1,1,1,1,1,0,1,0,0,1,2,0,0,1,2,3,1,2,0,0,1,2,0,2,1,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
claussen07val_workid57443,6,3,1,1,2,0,9,0,2,1,1,0,2,1,0,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,3,3,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
richardt02_workid74805,22,8,4,10,3,4,6,12,12,1,4,4,5,11,5,10,5,4,4,3,8,1,2,2,3,3,3,1,5,2,5,1,1,2,1,7,2,2,4,0,1,0,2,1,1,3,1,1,2,1,2,0,0,2,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0
wintherchr01val_workid68979,52,24,17,9,8,4,19,14,5,2,19,21,11,11,6,6,3,5,9,3,9,0,5,1,9,3,9,17,9,3,7,8,4,0,7,6,6,1,2,4,0,3,0,2,0,4,2,2,0,4,1,0,2,2,1,2,1,1,0,3,5,1,0,10,0,1,1,0,0,0,0,4,1,0,2,0,0,3,1,0,0,0,2,2,0,0,1,1,3,1,4,1,2,0,0,0,0,1,0,1
brorson03grval_workid95620,61,76,27,35,42,0,22,15,25,44,23,10,7,20,33,3,16,16,7,1,5,10,7,0,7,11,25,1,12,0,14,7,4,2,24,17,8,0,16,3,0,6,0,6,0,2,2,2,7,2,5,1,3,0,4,16,2,0,3,3,1,1,2,0,0,1,4,1,4,0,1,3,3,0,2,5,1,2,0,4,18,16,1,0,8,0,0,0,1,6,0,0,0,1,1,0,1,0,0,0
grundtvig11val_workid119385,7,24,6,12,2,0,6,7,5,6,5,1,5,4,5,7,4,6,2,0,0,0,2,0,5,2,1,2,3,0,3,4,4,1,0,0,4,0,3,2,0,0,0,0,0,0,3,0,0,0,1,2,2,0,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
claussen08val_workid56716,11,6,2,5,3,7,7,6,2,3,1,3,4,0,5,0,3,2,1,0,1,0,7,2,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2
aarestrup07val_workid63573,4,7,1,2,0,2,4,3,2,0,6,2,2,5,3,0,0,1,0,0,0,1,1,2,1,2,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grundtvig11val_workid124066,3,2,4,4,4,0,7,0,0,6,4,3,4,3,4,1,0,4,1,8,1,1,0,0,1,1,0,0,1,0,0,1,0,2,2,0,0,3,5,0,1,0,4,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,4,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0
kingo09val_workid66261,34,11,1,0,6,18,5,3,4,4,6,2,8,0,4,2,0,5,1,5,3,3,1,10,2,5,2,0,2,12,0,6,3,0,4,3,2,3,0,2,0,0,5,0,1,0,4,1,0,0,1,0,2,3,0,0,1,7,7,0,4,0,0,0,2,0,1,2,1,0,4,0,1,0,1,0,1,0,1,2,0,0,3,0,0,3,0,0,1,0,1,0,2,0,5,0,0,2,0,0
claussen11val_workid73552,19,10,5,6,8,17,5,14,6,14,4,9,6,1,4,6,3,7,3,0,5,5,5,7,2,2,0,10,5,2,2,2,0,3,0,3,1,0,0,0,0,0,0,7,1,0,0,3,0,0,0,1,3,1,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,3
grundtvig11val_workid145814,0,2,0,1,0,0,0,0,3,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hauch03val_workid85645,15,6,0,4,1,0,2,0,2,2,1,9,0,7,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,2,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
bording01val_workid86194,0,2,3,7,6,0,6,0,3,9,3,0,3,0,2,1,3,4,3,1,0,1,0,0,3,1,1,0,1,0,1,0,0,1,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,3,8,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
kaalund01_workid70688,47,33,35,45,2,8,29,13,23,17,22,15,12,7,8,5,10,10,9,30,6,8,7,1,11,6,11,0,7,1,7,6,11,7,1,5,3,12,2,10,7,7,12,3,2,4,4,0,13,3,1,1,4,6,2,14,0,0,0,6,0,0,1,0,6,5,12,0,2,0,2,6,2,0,8,0,1,1,4,1,0,1,1,5,1,5,1,0,3,2,0,2,0,11,0,7,0,2,0,1
oehl01val_workid74143,7,7,0,4,1,4,4,2,0,0,2,2,1,0,1,0,0,1,0,3,0,0,1,4,0,0,3,0,1,5,0,1,1,0,2,0,1,3,1,2,2,0,3,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
aare03val_workid71456,1,3,4,1,0,5,2,1,0,0,0,0,2,0,1,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
aare01val_workid75519,6,4,2,3,1,0,0,2,4,0,0,1,0,0,0,0,0,1,0,5,1,0,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hertz10_lev_workid56546,4,0,1,1,1,5,1,1,4,0,0,0,2,0,0,2,0,0,0,4,2,0,0,4,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
aakjaer02val_workid63398,5,3,4,0,1,0,3,8,8,1,4,2,5,7,3,0,2,6,0,0,4,0,0,0,1,1,1,0,4,0,3,0,0,0,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
