file_id	author	title	volume	birth	death	genre	types	tokens	ratio	entropy
heiberg_bind01_workid55442	 Johan Ludvig Heiberg	I min ungdom	Poetiske skrifter	1791	1860	drama	3399	17642	0.19267	8.85742
brorson02val_workid129731	 Hans Adolph Brorson	Troens rare klenodie, 7. del. troens ende	Samlede skrifter	1694	1764	monographs	2322	10620	0.21864	8.20688
aare01val_workid60972	 Emil Aarestrup	En stedmodersblomst.	Samlede Skrifter I	1800	1856	poems	76	121	0.62810	5.82193
hertz10_lev_workid73460	 Henrik Hertz	Med schillers digte	Blandede Digte	1798	1870	poems	96	149	0.64430	6.18061
aare03val_workid66417	 Emil Aarestrup	Ved en vens hjemkomst	Aarestrup vol 3	1800	1856	poems	167	277	0.60289	6.76146
kingo04val_workid83108	 Thomas Kingo	See hvor hand gaar, dend himmel-aulings mand	Samlede Skrifter 4	1634	1703	monographs	93	156	0.59615	6.09541
michs_03_workid65827	 Sophus Michaëlis	Gud naade mig stakkels gamle mand	SOLBLOMSTER	1865	1932	monographs	53	83	0.63855	5.44390
kingo04val_workid55608	 Thomas Kingo	Alleniste gud i himmerig	Samlede Skrifter 4	1634	1703	monographs	136	266	0.51128	6.34944
grundtvig11val_workid109473	 N.F.S. Grundtvig	Stjernernes skaber og himmelens drot	SAMLET UDGAVE	1783	1872	poems	148	244	0.60656	6.64182
larsenthfiredigt_workid56706	 Thøger Larsen	 jeg drømte	Fire digtsamlinger 1904-1912	1875	1928	poems	97	168	0.57738	6.02104
wintherchr01val_workid99825	 Christian Winther	Natten var mild og kjær	Poetiske Skrifter 1	1796	1876	poems	89	142	0.62676	6.03119
kaalund01_workid62617	 H. V. Kaalund	Friskt vejr.	SAMLEDE DIGTE	1818	1885	poems	193	304	0.63487	7.01590
rode_02_workid58390	 Helge Rode	Blomsterne er vore bedste venner	DIGTE	1870	1937	poems	48	91	0.52747	5.30687
munp1_workid68980	 Gustaf Munch-Petersen	Ivigtut	samlede skrifter I	1912	1938	poems	51	83	0.61446	5.31662
nansen03ny_workid56126	 Peter Nansen	Ægypteres gæstebud	SAMLEDE SKRIFTER III	1861	1918	drama	1009	3399	0.29685	8.13333
grundtvig11val_workid99472	 N.F.S. Grundtvig	Syng, guds folk! med hjertens glæde	SAMLET UDGAVE	1783	1872	poems	230	441	0.52154	7.02448
boedtcher01_workid76801	 Ludvig Bødtcher	En festskaal for rom 1868	SAMLEDE DIGTE	1793	1874	poems	108	157	0.68790	6.34490
sthen01val_workid71360	 Hans Christensen Sthen	En tacksigelse oc bøn om afftenen. den hymne, christe qui lux es & dies, &c.	Skrifter I En liden Vandrebog	1544	1610	monographs	135	233	0.57940	6.49374
bording01val_workid88194	 Anders Bording	Forsee dig nu gradiv/ rym hen til andre riger	Digte	1619	1677	poems	284	440	0.64545	7.63396
grundtvig12val_workid55795	 N.F.S. Grundtvig	Cereris og thetidis strid. en prologue (1774)	SAMLET UDGAVE	1783	1872	poems	351	673	0.52155	7.33115
moeller01val_workid63392	 Poul Martin Møller	Et  blad  af  dødens  dagbog.	SKRIFTER I UDVALG	1794	1838	monographs	510	984	0.51829	7.99552
grundtvig12val_workid94218	 N.F.S. Grundtvig	Idag opstod den herre christ	SAMLET UDGAVE	1783	1872	poems	88	168	0.52381	5.81708
aare01val_workid63839	 Emil Aarestrup	Ved evalds grav.	Samlede Skrifter I	1800	1856	poems	138	236	0.58475	6.55949
hertz10_lev_workid68989	 Henrik Hertz	En lille fortælling	Blandede Digte	1798	1870	poems	439	1051	0.41770	7.64328
blich07_workid92110	 Steen Steensen Blicher	Himmelbjerg-taler for 1844 [uddrag]	Udvalgte Værker	1782	1848	monographs	473	959	0.49322	7.87668
boedtcher01_workid79376	 Ludvig Bødtcher	Balvise	SAMLEDE DIGTE	1793	1874	poems	100	146	0.68493	6.28176
brorson02val_workid57969	 Hans Adolph Brorson	Hvor lystig, sød og yndig	Samlede skrifter	1694	1764	monographs	541	1594	0.33940	7.39842
stuckenberg02_workid55192	 Viggo Stuckenberg	Bækken	SAMLEDE VÆRKER	1863	1905	poems	38	51	0.74510	4.90215
aakjaer02val_workid59822	 Jeppe Aakjær	Ved engsøen.	SAMLEDE VÆRKER II	1866	1930	poems	105	169	0.62130	6.33149
bording01val_workid102213	 Anders Bording	Exeqvias pelagus divisit et ignis et æther	Digte	1619	1677	poems	14	16	0.87500	3.75000
claussen06val_workid64391	 Sophus Claussen	Erindring	Lyrik IV	1865	1931	poems	178	302	0.58940	6.85595
kingo04val_workid96300	 Thomas Kingo	Længe haver satan spundet	Samlede Skrifter 4	1634	1703	monographs	327	680	0.48088	7.33570
boedtcher01_workid88399	 Ludvig Bødtcher	Ved en confirmation	SAMLEDE DIGTE	1793	1874	poems	79	112	0.70536	5.96960
grundtvig11val_workid102693	 N.F.S. Grundtvig	Blomstre som en rosen-gaard	SAMLET UDGAVE	1783	1872	poems	288	548	0.52555	7.29411
baggesen02val_workid77626	 Jens Baggesen	Det tilgivelige tyverie	Riimbreve og Epistler	1764	1826	poems	245	508	0.48228	6.99457
grundtvig11val_workid159039	 N.F.S. Grundtvig	Kom, gud-faders aand fuldgod	SAMLET UDGAVE	1783	1872	poems	118	187	0.63102	6.32064
munp1_workid80722	 Gustaf Munch-Petersen	Glimt - varslende - flygtet	samlede skrifter I	1912	1938	poems	95	165	0.57576	5.86655
larsenthfiredigt_workid64979	 Thøger Larsen	Stormfuld vinternat	Fire digtsamlinger 1904-1912	1875	1928	poems	104	142	0.73239	6.31232
staffeldt01val_workid87312	 Schack von Staffeldt	Til phantasien [forlad ei, hulde phantasie]	Samlede digte	1769	1826	poems	141	202	0.69802	6.75372
bording01val_workid135692	 Anders Bording	Jeg takker gud at jeg er ey	Digte	1619	1677	poems	116	158	0.73418	6.51180
kingo09val_workid86155	 Thomas Kingo	Hierte fader, godheds rood (dk)	Digtning i udvalg	1634	1703	poems	255	482	0.52905	7.11731
bang06val_workid56302	 Herman Bang	Tomhed	Værker i Mindeudgave 6	1857	1912	monographs	20	22	0.90909	4.27761
ewald02dkval_workid71843	 Johannes Ewald	Fragment (6) (dk)	Udvalgte digte	1743	1781	poems	29	35	0.82857	4.78643
kingo04val_workid77830	 Thomas Kingo	Mit barn frygt dend sande gud	Samlede Skrifter 4	1634	1703	monographs	146	288	0.50694	6.41655
aare04val_workid58264	 Emil Aarestrup	Mit brev jeg sender	Samlede Skrifter IV	1800	1856	poems	366	812	0.45074	6.91502
sthen01val_workid67177	 Hans Christensen Sthen	En anden kort regel	Skrifter I En liden Vandrebog	1544	1610	monographs	42	57	0.73684	5.07392
brandesed_04_workid54088	 Edvard Brandes	En politiker	EN POLITIKER FORTÆLLING	1847	1931	monographs	9361	65421	0.14309	9.44337
hertz10_lev_workid72492	 Henrik Hertz	Til fru heiberg	Blandede Digte	1798	1870	poems	138	226	0.61062	6.57781
aare01val_workid77795	 Emil Aarestrup	Der var en tid, da venskab var mit alt	Samlede Skrifter I	1800	1856	poems	48	65	0.73846	5.39537
richardt03_workid72680	 Christian Richardt	Ossians digte [uddrag]	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	120	190	0.63158	6.42299
holb11val_workid68892	 Ludvig Holberg	Epistola 502	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754	poems	385	1023	0.37634	7.40254
claussen09val_workid72577	 Sophus Claussen	Eleonora duse	Lyrik VII	1865	1931	poems	146	278	0.52518	6.56561
michs_01_workid59127	 Sophus Michaëlis	Nøkkeroser	DIGTE	1865	1932	poems	201	317	0.63407	6.89535
kaalund01_workid78077	 H. V. Kaalund	Bjørnen.	SAMLEDE DIGTE	1818	1885	poems	70	100	0.70000	5.73925
munp2_workid68888	 Gustaf Munch-Petersen	Til kongl: majestets tredie feldtog 1678	samlede skrifter II	1912	1938	poems	38	46	0.82609	5.00940
kaalund01_workid73300	 H. V. Kaalund	Rastløs higen.	SAMLEDE DIGTE	1818	1885	poems	87	141	0.61702	5.98156
skjold_03_workid57131	 Johan Skjoldborg	Sommerdaw	DYNÆS DIGTE	1861	1936	poems	86	156	0.55128	5.83094
wesselhhl_workid82805	 Johan Herman Wessel	Hvad nytter den raaben	Samlede Digte	1742	1785	poems	166	273	0.60806	6.78707
aakjaer01val_workid69452	 Jeppe Aakjær	Mads tammeses maren	SAMLEDE VÆRKER I	1866	1930	poems	162	299	0.54181	6.65121
aarestrup07val_workid72138	 Emil Aarestrup	Ved stranden (dk)	Udvalgte digte	1800	1856	poems	44	63	0.69841	5.19141
aakjaer01val_workid72872	 Jeppe Aakjær	Med et bind digte	SAMLEDE VÆRKER I	1866	1930	poems	54	75	0.72000	5.46202
ewald04val_workid65868	 Johannes Ewald	De brutale klappere. et tragi-comisk forspil, ... (1771)	Samlede skrifter	1743	1781	drama	17	17	1.00000	4.08746
claussen03val_workid62180	 Sophus Claussen	Nye piger et resultat	Lyrik I	1865	1931	poems	268	553	0.48463	7.23226
aakjaer02val_workid89634	 Jeppe Aakjær	I er mange - de er faa! (shelley.)	SAMLEDE VÆRKER II	1866	1930	poems	49	70	0.70000	5.38264
staffeldt01val_workid61264	 Schack von Staffeldt	Til phylllis	Samlede digte	1769	1826	poems	81	123	0.65854	5.98731
kaalund01_workid55495	 H. V. Kaalund	Til adam oehlenschläger.	SAMLEDE DIGTE	1818	1885	poems	227	414	0.54831	7.05451
wintherchr02val_workid58385	 Christian Winther	Henrik og else	Poetiske Skrifter 2	1796	1876	poems	492	1088	0.45221	7.84055
munp2_workid68754	 Gustaf Munch-Petersen	Se -!	samlede skrifter II	1912	1938	poems	32	50	0.64000	4.70063
blich06_workid81365	 Steen Steensen Blicher	Sneklokken	Udvalgte Værker	1782	1848	monographs	145	233	0.62232	6.69874
kingo04val_workid59494	 Thomas Kingo	Af høyheden oprunden er	Samlede Skrifter 4	1634	1703	monographs	317	681	0.46549	7.26160
plough01_workid64080	 Carl Ploug	Til johan christian drewsen	SAMLEDE DIGTE	1813	1894	poems	144	234	0.61538	6.58909
stuckenberg02_workid88713	 Viggo Stuckenberg	Til min gudsøn	SAMLEDE VÆRKER	1863	1905	poems	126	193	0.65285	6.52969
hertz09_lev_workid57149	 Henrik Hertz	Hymne	Digte fra forskjellige Perioder	1798	1870	poems	95	182	0.52198	5.94138
hcaeventyr02val_workid62191	 Hans Christian Andersen	Nye eventyr. første bind. anden samling. 1845.	Eventyr II	1805	1875	monographs	2910	18190	0.15998	8.67066
bording01val_workid121005	 Anders Bording	O wrede sind ô haarde steen	Digte	1619	1677	poems	298	445	0.66966	7.66353
blich06_workid79689	 Steen Steensen Blicher	Til glæden	Udvalgte Værker	1782	1848	monographs	155	286	0.54196	6.69250
oehl01val_workid75421	 Adam Oehlenschläger	Aften-sang	POETISKE SKRIFTER I	1779	1850	drama	166	293	0.56655	6.74157
grundtvig11val_workid59087	 N.F.S. Grundtvig	Som den gyldne soel udbryder	SAMLET UDGAVE	1783	1872	poems	209	399	0.52381	6.86396
kaalund01_workid76850	 H. V. Kaalund	Hanen.	SAMLEDE DIGTE	1818	1885	poems	65	95	0.68421	5.73274
grundtvig11val_workid100714	 N.F.S. Grundtvig	Ved kundskabs-træet, uretviis	SAMLET UDGAVE	1783	1872	poems	218	469	0.46482	6.66624
aarestrup07val_workid71487	 Emil Aarestrup	Umuligheden (dk)	Udvalgte digte	1800	1856	poems	53	66	0.80303	5.58433
brorson02val_workid129745	 Hans Adolph Brorson	Du arme støv og jord, hvad bilder du dig ind	Samlede skrifter	1694	1764	monographs	284	636	0.44654	6.95207
richardt01_workid60165	 Christian Richardt	Stambogsblad.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892	poems	91	160	0.56875	6.03020
boedtcher01_workid89778	 Ludvig Bødtcher	Med en juleengel	SAMLEDE DIGTE	1793	1874	poems	130	181	0.71823	6.74079
claussen07val_workid63580	 Sophus Claussen	Skumring	Lyrik V	1865	1931	poems	78	108	0.72222	5.99643
aare01val_workid56601	 Emil Aarestrup	Da vinduet var frosset.	Samlede Skrifter I	1800	1856	poems	152	237	0.64135	6.76042
