Fil;Mediatyp;Författare;Verk;Utgiven;Införd;Sidor;file_id
lb2231188.xml;faksimil;August Strindberg;Tjensteqvinnans son. I Röda rummet [1887];1887;2016-10-28;sidor;lb2231188_737.txt
lb3076412.xml;faksimil;Anna Maria Lenngren, Theodor Hjelmqvist, Karl Warburg;Samlade skrifter II;2000;2011-08-01;sidor;lb3076412_1368.txt
lb407729.xml;faksimil;Samuel Columbus, Gustaf Stjernström, Adolf Noreen, Svenska Litteratursällskapet;En svensk ordeskötsel angående bokstäfver, ord och ordesätt;1881;2014-01-16;sidor;lb407729_1438.txt
lb8410781.xml;etext;Johan Vilhelm Snellman;Fyra Giftermål. Taflor i Terburgs manér;1842;2012-09-20;sidor;lb8410781_1703.txt
lb2399617.xml;faksimil;Johannes Jacobi Eurenius, Olof Bidenius Renhorn;Atlantica Orientalis Eller Atlands Näs;1751;2017-04-24;sidor;lb2399617_784.txt
lb8203632.xml;faksimil;Wilhelm Berg;Anteckningar om Göteborgs äldre teatrar, III. 1816–1833;1900;2016-09-14;sidor;lb8203632_1649.txt
lb7644627.xml;etext;Thomas Thorild, Horace Engdahl;Att följa ögonblicken;2000;2009-03-19;sidor;lb7644627_1573.txt
lb7737.xml;faksimil;Erik Johan Stagnelius, Fredrik Böök;Samlade skrifter V;1919;2011-09-05;sidor;lb7737_1581.txt
lb11648.xml;faksimil;Gustaf Ljunggren;Svenska vitterhetens häfder 5;1895;2011-10-10;sidor;lb11648_131.txt
lb1722437.xml;etext;Carl Jonas Love Almqvist, Johan Svedjedal;Samlade verk 21. Det går an. Hvarför reser du? (1838);1993;2006-08-01;sidor;lb1722437_604.txt
lb10052510.xml;faksimil;Carl Gustaf af Leopold, Torkel Stålmarck;Samlade skrifter I:3,1;2005;2011-08-30;sidor;lb10052510_5.txt
lb1596061.xml;etext;Albert Ulrik Bååth;Nya dikter;1881;2008-12-04;sidor;lb1596061_381.txt
lb70334.xml;faksimil;Johan Gabriel Oxenstierna, Gustaf Stjernström, Svenska Litteratursällskapet;Dagboks-anteckningar åren 1769–1771;1881;2014-01-16;sidor;lb70334_1546.txt
lb1722445.xml;etext;Carl Jonas Love Almqvist, Bertil Romberg;"Samlade verk 7. Ramido Marinesco; Baron Julius K*; Dialog om Sättet att sluta Stycken; Signora Luna; Colombine";1998;2008-09-05;sidor;lb1722445_612.txt
lb11649.xml;faksimil;Gustaf Ljunggren;Svenska vitterhetens häfder 1;1873;2011-10-10;sidor;lb11649_132.txt
lb8208430.xml;etext;Hjalmar Söderberg;Martin Bircks ungdom;1901;2012-01-17;sidor;lb8208430_1654.txt
lb1626622.xml;faksimil;August Strindberg;Tryckt och otryckt. III [1891];1891;2017-01-30;sidor;lb1626622_470.txt
lb1644335.xml;etext;Gustaf Fröding;Om lifsmonader. Ett lifsförklaringsförsök;1898;2015-05-21;sidor;lb1644335_524.txt
lb135589.xml;faksimil;Carl Gustaf af Leopold, Olle Holmberg, Åke-Hugo Hanson;Samlade skrifter II:4;1972;2011-09-05;sidor;lb135589_258.txt
lb2921253.xml;faksimil;Lucy Maud Montgomery, Karin Jensen;Drömmens uppfyllelse (Anne på Grönkulla än en gång);1916;2017-03-27;sidor;lb2921253_1327.txt
lb1622788.xml;faksimil;Gustaf af Geijerstam;Stockholmsnoveller;1892;2017-02-27;sidor;lb1622788_442.txt
lb1582532.xml;faksimil;Per Gustaf Berg;Stockholms blodbestänkta jord;1874;2017-06-19;sidor;lb1582532_374.txt
lb108080.xml;faksimil;Tore Hagström, Svenska Litteratursällskapet;Svensk litteraturhistorisk bibliografi intill år 1900;1964;2014-01-20;sidor;lb108080_48.txt
lb114787.xml;faksimil;Hedvig Charlotta Nordenflycht, Hilma Borelius;Samlade skrifter I;1925;2011-08-01;sidor;lb114787_101.txt
lb262906.xml;etext;August Strindberg, Björn Meidal;Samlade Verk 68. Tal till svenska nationen;1988;2010-02-10;sidor;lb262906_1272.txt
lb1641673.xml;etext;Otto Witt;Den underbara spegeln;1914;2013-08-19;sidor;lb1641673_517.txt
lb262942.xml;etext;August Strindberg, Bengt Landgren;Samlade Verk 13. Svenska öden och äventyr I;1981;2009-03-16;sidor;lb262942_1282.txt
lb31100.xml;etext;Ola Hansson;Före giftermålet;1901;2013-11-21;sidor;lb31100_1376.txt
lb338842.xml;etext;Selma Lagerlöf;Nils Holgerssons underbara resa 2;1907;2006-12-16;sidor;lb338842_1424.txt
lb9063568.xml;faksimil;Elin Wägner, Helena Forsås-Scott;Pennskaftet;2003;2015-02-22;sidor;lb9063568_1736.txt
lb2240463.xml;etext;Anonym;Slängkyss åt Törnrosens Boks ... Snille;1841;2009-08-06;sidor;lb2240463_738.txt
lb8203273.xml;etext;August Strindberg, James Spens;Samlade Verk 15. Dikter på vers och prosa. Sömngångarnätter på vakna dagar;1995;2009-10-20;sidor;lb8203273_1628.txt
lb3118899.xml;etext;Karl August Tavaststjerna;Dikter;1896;2009-06-10;sidor;lb3118899_1389.txt
lb443177.xml;etext;Hjalmar Bergman;Savonarola;1909;2008-08-25;sidor;lb443177_1447.txt
lb1854941.xml;etext;Sophie von Knorring;Skizzer. Första samlingen;1841;2007-10-03;sidor;lb1854941_656.txt
lb14716796.xml;faksimil;Olof von Dalin, Ingemar Carlsson, James Massengale, Gun Carlsson;Samlade skrifter VII. Brev, skrivelser m.m.;2013;2014-06-15;sidor;lb14716796_293.txt
lb99907003.xml;etext;Selma Lagerlöf;Gösta Berlings saga 1 [vetenskaplig utgåva];;2014-05-22;sidor;lb99907003_1912.txt
lb1635496.xml;etext;Ellen Key;Ungdomens förvildning och kvinnornas ansvar för ungdomen;1913;2008-12-27;sidor;lb1635496_495.txt
lb1663532.xml;etext;Helena Nyblom;I kvinnofrågan;1896;2010-03-17;sidor;lb1663532_560.txt
lb3208338.xml;etext;Dan Andersson;Posthuma noveller;1922;2017-06-19;sidor;lb3208338_1405.txt
lb99909052.xml;faksimil;August Strindberg, Ola Östin;Samlade Verk 52. Ensam Sagor. Textkritisk kommentar;2008;2015-03-25;sidor;lb99909052_1968.txt
lb30211.xml;faksimil;Bernhard Lundstedt;Sveriges periodiska litteratur. Bibliografi. II. Stockholm 1813–1894;1896;2017-05-22;sidor;lb30211_1348.txt
lb99904080.xml;etext;Samuel Grubbe;En blick på utvecklingen af de filosofiska undersökningarne om det sköna och konsten;1836;2012-07-12;sidor;lb99904080_1879.txt
lb367107.xml;etext;Ellen Key;Ernst Ahlgren;1889;2007-09-24;sidor;lb367107_1432.txt
lb2172080.xml;etext;Axel Lundegård;Struensee. III. Korsets väg;1900;2011-05-25;sidor;lb2172080_723.txt
lb1664179.xml;faksimil;Rudyard Kipling, Hanna Flygare;Djungelboken [I–II];1896;2017-03-27;sidor;lb1664179_563.txt
lb8203262.xml;etext;August Strindberg, Björn Sundberg;Samlade Verk 61. Siste riddaren. Riksföreståndaren. Bjälbo-jarlen;1988;2011-06-18;sidor;lb8203262_1617.txt
lb3016614.xml;faksimil;Sven Olof Roth;Ett juridiskt lönnmord eller En enastående rättsskandal;1905;2017-06-19;sidor;lb3016614_1345.txt
lb8223338.xml;faksimil;Viktor Rydberg, Karl Warburg;Det sköna och dess lagar. Fjorton föreläsningar;1901;2015-10-12;sidor;lb8223338_1670.txt
lb99909009.xml;faksimil;August Strindberg, Per Stam;Samlade Verk 9–10. Svenska folket I–II. Textkritisk kommentar;2009;2015-03-12;sidor;lb99909009_1933.txt
lb99904005.xml;etext;Erik Johan Stagnelius, Fredrik Böök;Samlade skrifter I;1965;2009-11-06;sidor;lb99904005_1833.txt
lb1722441.xml;etext;Carl Jonas Love Almqvist, Bertil Romberg;"Samlade verk 9. Herr Hugos Akademi; Hvad är Penningen?; Poesi och Politik; Om Folknöjen; Storhetens Tillbedjan; Målaren; Prestens Ställning; Den Sansade Kritiken";1997;2006-09-22;sidor;lb1722441_608.txt
lb1895692.xml;faksimil;Viktor Rydberg, Ottilia Adelborg;Lille Viggs äfventyr på julafton;1895;2016-01-20;sidor;lb1895692_666.txt
lb1293611.xml;etext;Vilhelm Ekelund;Syner;1901;2016-10-25;sidor;lb1293611_217.txt
lb1643831.xml;etext;Hilma Angered Strandberg;Den nya världen;1898;2008-04-21;sidor;lb1643831_521.txt
lb262914.xml;etext;August Strindberg, Nils Åke Sjöstedt;Samlade Verk 26. Skärkarlsliv;1984;2007-09-18;sidor;lb262914_1276.txt
lb81313.xml;faksimil;Herman Hofberg, Frithiof Heurlin, Viktor Millqvist, Olof Rubenson;Svenskt biografiskt handlexikon. Förra delen A–K;1906;2017-08-28;sidor;lb81313_1601.txt
lb501507.xml;etext;Selma Lagerlöf;Troll och människor. Andra samlingen;1921;2013-11-18;sidor;lb501507_1483.txt
lb498837.xml;etext;Ola Hansson;Kärlekens trångmål;1892;2009-03-16;sidor;lb498837_1473.txt
lb1797770.xml;faksimil;Per Daniel Amadeus Atterbom, Torgny Höjer;P. D. A. Atterboms brev till J. E. Rydqvist. 1829–1855;1945;2014-05-13;sidor;lb1797770_636.txt
lb1593377.xml;faksimil;Louis Jacques Mandé Daguerre, Anonym;Daguerreotypen. Beskrifning å den märkvärdiga uppfinningen;1839;2016-03-23;sidor;lb1593377_377.txt
lb104985.xml;etext;Albert Engström;August Strindberg och jag;1923;2012-04-26;sidor;lb104985_42.txt
lb1656719.xml;etext;Helena Nyblom;En sagokrans;1918;2014-09-22;sidor;lb1656719_547.txt
lb1664227.xml;etext;Nanna Wallensteen;Fru Margret. Roman ur lifvet;1900;2014-03-19;sidor;lb1664227_565.txt
lb1640423.xml;etext;Verner von Heidenstam;Om svenskarnas lynne;1914;2014-03-20;sidor;lb1640423_514.txt
lb1627857.xml;etext;Marie Sophie Schwartz;Amanda;1893;2010-04-07;sidor;lb1627857_478.txt
lb2673316.xml;faksimil;Anna Maria Roos, Albert Engström;Sju Kråkor och andra visor att sjungas af barn;1901;2016-05-16;sidor;lb2673316_1293.txt
lb1331606.xml;etext;Jarl Hemmer;Helg;1929;2017-03-27;sidor;lb1331606_231.txt
lb19337539.xml;faksimil;Charlotte Brontë, Carl Johan Backman;Jane Eyre. En sjelfbiografi [I];1855;2017-03-27;sidor;lb19337539_671.txt
lb114785.xml;faksimil;Hedvig Charlotta Nordenflycht, Hilma Borelius, Theodor Hjelmqvist;Samlade skrifter III:2;1938;2011-08-02;sidor;lb114785_99.txt
lb2713182.xml;faksimil;Abraham Abrahamsson Hülphers, Karl Gabriel Leinberg;Dagbok och Samlingar Uppå en Resa Om Somarn 1760, Ifrån Westerås Till Petersburg och Ryssland;1886;2016-08-22;sidor;lb2713182_1302.txt
lb9876637.xml;faksimil;Bo Bergman, Per Wästberg;Vårfrost;2005;2015-03-04;sidor;lb9876637_1769.txt
lb99904099.xml;etext;Carl Gustaf Strandberg;Esaias Tegnér. Minnesruna (1853);1854;2013-02-21;sidor;lb99904099_1897.txt
lb1256126.xml;etext;Selma Lagerlöf;Antikrists Mirakler;1897;2013-10-25;sidor;lb1256126_197.txt
lb1663127.xml;etext;Ernst Josephson;Gula rosor;1896;2008-11-17;sidor;lb1663127_555.txt
lb1790113.xml;etext;Victoria Benedictsson;Fru Marianne;1887;2008-08-11;sidor;lb1790113_633.txt
lb99904052.xml;etext;Abraham Niclas Edelcrantz;Inträdestal (11 december 1786);1801;2012-03-16;sidor;lb99904052_1851.txt
lb923014.xml;etext;Mathilda Roos;Ett ord till Fröken Ellen Key och till den svenska kvinnan;1896;2014-03-20;sidor;lb923014_1744.txt
lb1175632.xml;etext;Frida Stéenhoff;Filippas öden;1918;2016-05-19;sidor;lb1175632_135.txt
lb7735.xml;faksimil;Olof von Dalin;Then Swänska Argus III [SVS];1919;2011-08-03;sidor;lb7735_1580.txt
lb9491746.xml;etext;Hjalmar Bergman;Markurells i Wadköping;1919;2012-11-13;sidor;lb9491746_1759.txt
lb1597304.xml;etext;Gustaf Teodor Gullberg;Romaner i västfickformat;1880;2014-09-18;sidor;lb1597304_386.txt
lb1903647.xml;etext;Kerstin Söderholm;Porten;1937;2015-10-25;sidor;lb1903647_667.txt
lb2156983.xml;etext;Axel Kerfve;Gunnar Holms minnen 4. Falske doktorn;1900;2011-03-17;sidor;lb2156983_717.txt
lb2948105.xml;faksimil;Anonym;Den svenska ordspråksboken innehållande 3160 ordspråk;1865;2017-08-28;sidor;lb2948105_1338.txt
lb1652431.xml;faksimil;Cyrus Granér, Louis Moe;Burre Busses Äventyr i Afrika;1916;2016-02-23;sidor;lb1652431_539.txt
lb99904004.xml;etext;Martina von Schwerin d. y.;Småsaker af en nybegynnare 4;1840;2009-04-08;sidor;lb99904004_1832.txt
lb1279045.xml;etext;Ellen Key;Kvinno-psykologi och kvinnlig logik;1896;2009-10-15;sidor;lb1279045_208.txt
lb1205717.xml;etext;Mathilda Malling;Fru Leonora. Komedi i fyra akter;1897;2013-01-21;sidor;lb1205717_152.txt
lb2555986.xml;etext;Henning Berger;Spöksekretären;1919;2007-09-10;sidor;lb2555986_1259.txt
lb114771.xml;faksimil;Johan Henrik Kellgren, Sverker Ek, Otto Sylwan;Samlade skrifter IX;1935;2011-09-08;sidor;lb114771_91.txt
lb1490495.xml;etext;Ellen Key;Från människosläktets barndom;1888;2009-02-10;sidor;lb1490495_306.txt
lb1682545.xml;etext;Magnus Jacob Crusenstolpe;Morianen. Första delen;1840;2012-09-21;sidor;lb1682545_571.txt
lb114795.xml;faksimil;Bengt Lidner, Harald Elovson;Samlade skrifter III;1961;2011-08-02;sidor;lb114795_106.txt
lb99909069.xml;faksimil;August Strindberg, Camilla Kretz;Samlade Verk 69. Språkvetenskapliga skrifter I. Textkritisk kommentar;2009;2015-03-25;sidor;lb99909069_1984.txt
lb2428384.xml;etext;Pehr Wahlström;Bref till en vän under en Resa i Landsorterna;1800;2012-11-14;sidor;lb2428384_990.txt
lb1625594.xml;etext;Fredrik Lindholm;Stockholms-detektiven;1893;2007-09-11;sidor;lb1625594_462.txt
lb1595921.xml;etext;August Bondeson;Jon i Slätthult;1880;2011-02-22;sidor;lb1595921_380.txt
lb8372782.xml;etext;Fredrika Bremer, Åsa Arping;Famillen H*** [2000];2000;2009-06-10;sidor;lb8372782_1694.txt
lb1563138.xml;faksimil;August Quennerstedt;Karolinska krigares dagböcker. X;1914;2017-02-27;sidor;lb1563138_360.txt
lb1543052.xml;etext;Sophie von Knorring;Torparen och hans omgifning. Förra delen;1843;2011-05-27;sidor;lb1543052_339.txt
lb8203271.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 58. Kammarspel;1991;2016-08-28;sidor;lb8203271_1626.txt
lb2435415.xml;etext;Tankebyggarorden;Våra Försök. Vol. III;1756;2010-10-20;sidor;lb2435415_1125.txt
lb99909007.xml;faksimil;August Strindberg, Per Stam;Samlade Verk 7. Kulturhistoriska studier. Textkritisk kommentar;2014;2015-03-09;sidor;lb99909007_1931.txt
lb262900.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 48. Kristina. Gustav III;1991;2011-04-20;sidor;lb262900_1270.txt
lb1611717.xml;etext;Hjalmar Bergman;Amourer;1910;2006-12-16;sidor;lb1611717_412.txt
lb99904071.xml;etext;Nils von Rosenstein;Inträdestal (5 april 1786);1801;2012-03-16;sidor;lb99904071_1870.txt
lb99904020.xml;etext;Anna Maria Lenngren;Några ord til min k. Dotter, i fall jag hade någon;1798;2009-08-03;sidor;lb99904020_1837.txt
lb500633.xml;etext;Oscar Levertin;Nya dikter;1894;2016-02-24;sidor;lb500633_1481.txt
lb305008.xml;etext;Ola Hansson;Nya visor;1907;2014-11-26;sidor;lb305008_1356.txt
lb674931.xml;etext;Hjalmar Bergman;Jag, Ljung och Medardus;1923;2014-01-22;sidor;lb674931_1542.txt
lb11986.xml;etext;Henning Berger;Bendel & Co;1910;2007-09-13;sidor;lb11986_146.txt
lb1702678.xml;faksimil;Carl Julius Lénström;Svenska Poesiens Historia 1;1839;2017-08-28;sidor;lb1702678_583.txt
lb9845666.xml;faksimil;Johan Ludvig Runeberg, Pia Forssell, Lars Huldén, Barbro Ståhle Sjönell;Samlade skrifter XIX;2004;2011-08-13;sidor;lb9845666_1766.txt
lb487378.xml;faksimil;Isak Collijn, Svenska fornskriftsällskapet;Acta et processus canonizacionis Beate Birgitte;1924–1931;2016-12-09;sidor;lb487378_1463.txt
lb487355.xml;faksimil;Georg Göthe;Historisk öfversigt af de vittra samfunden i Sverige före Svenska Akademiens stiftelse;1875;2017-05-22;sidor;lb487355_1462.txt
lb1400338.xml;faksimil;Eric Hermelin;Den jagade jägar’n eller Nemesis på jagt;1942;2017-03-27;sidor;lb1400338_274.txt
lb262940.xml;etext;August Strindberg, Karl-Åke Kärnell;Samlade Verk 12. Det nya riket;1983;2009-06-06;sidor;lb262940_1280.txt
lb2434107.xml;etext;Fabian Månsson;Rättfärdiggörelsen genom tron 1;1916;2009-01-21;sidor;lb2434107_1106.txt
lb157321.xml;etext;Hjalmar Söderberg;Jesus Barabbas;1928;2012-01-17;sidor;lb157321_364.txt
lb114779.xml;faksimil;Carl August Ehrensvärd;Skrifter II;1925;2011-09-12;sidor;lb114779_97.txt
lb1393767.xml;etext;Karin Boye;Bebådelse [1941];1941;2012-01-16;sidor;lb1393767_272.txt
lb8203631.xml;faksimil;Wilhelm Berg;Anteckningar om Göteborgs äldre teatrar, II. 1794–1816;1898;2016-09-14;sidor;lb8203631_1648.txt
lb2409274.xml;faksimil;Didrik Christian Forssell, Anders Abraham Grafström, Johan Gustaf Sandberg;Ett år i Sverge. Taflor af Svenska Almogens klädedrägt, lefnadssätt och hemseder;1827;2015-06-16;sidor;lb2409274_838.txt
lb8222220.xml;etext;Mathilda Roos;Berättelser och skizzer;1884;2009-04-06;sidor;lb8222220_1665.txt
lb99909024.xml;faksimil;August Strindberg, Camilla Kretz;Samlade Verk 24. Hemsöborna. Textkritisk kommentar;2013;2015-03-12;sidor;lb99909024_1945.txt
lb8203255.xml;etext;August Strindberg, Per Stam;Samlade Verk 64. Teater och Intima teatern;1999;2011-05-29;sidor;lb8203255_1611.txt
lb8203278.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 62. Abu Casems tofflor. Stora landsvägen;1992;2016-11-26;sidor;lb8203278_1633.txt
lb2389391.xml;faksimil;George Gordon Byron, Johan Henrik Thomander;Manfred;1826;2017-03-27;sidor;lb2389391_762.txt
lb8222412.xml;faksimil;Mathilda Roos;En moders dagbok och andra berättelser;1908;2016-10-11;sidor;lb8222412_1666.txt
lb8198191.xml;etext;Karl August Tavaststjerna;Nya vers;1885;2014-04-24;sidor;lb8198191_1606.txt
lb1728740.xml;etext;Hjalmar Söderberg;Doktor Glas;1905;2012-01-17;sidor;lb1728740_619.txt
lb99904053.xml;etext;Axel von Fersen;Inträdestal (5 april 1786);1801;2012-03-16;sidor;lb99904053_1852.txt
lb99904057.xml;etext;Matthias von Hermansson;Inträdestal (5 april 1786);1801;2012-03-16;sidor;lb99904057_1856.txt
lb72269.xml;etext;Verner von Heidenstam;Dagar och händelser;1909;2011-04-12;sidor;lb72269_1553.txt
lb13553440.xml;etext;August Strindberg, Camilla Kretz, Hans Söderström;Samlade Verk 24. Hemsöborna;2012;2013-09-22;sidor;lb13553440_248.txt
lb12466589.xml;etext;Selma Lagerlöf;Bannlyst;1918;2013-10-10;sidor;lb12466589_193.txt
lb294063.xml;etext;Per Daniel Amadeus Atterbom;Svenska siare och skalder IV;1847;2014-11-28;sidor;lb294063_1331.txt
lb711143.xml;faksimil;Gustaf Ljunggren;Smärre skrifter III;1881;2015-02-19;sidor;lb711143_1549.txt
lb2218529.xml;faksimil;Ernst Runnqvist;Euphrosyne. En litteraturhistorisk studie;1882;2016-03-21;sidor;lb2218529_731.txt
lb8198665.xml;faksimil;Carl Gustaf Tessin, Gudmund Frunck, Svenska Litteratursällskapet;Skrifter af Karl Gustaf Tessin;1882;2014-01-16;sidor;lb8198665_1608.txt
lb499468.xml;etext;Verner von Heidenstam;Folkungaträdet. Folke Filbyter;1905;2014-03-20;sidor;lb499468_1480.txt
lb1229488.xml;etext;Magnus Olai Asteropherus, Ernst Meyer;En lustig comedia vid namn Tisbe;1909;2014-10-28;sidor;lb1229488_188.txt
lb99909006.xml;faksimil;August Strindberg, Hans Sandberg, Margareta Brundin;Samlade Verk 6. Röda rummet. Textkritisk kommentar;2008;2015-03-09;sidor;lb99909006_1930.txt
lb482758.xml;faksimil;Per Daniel Amadeus Atterbom, Bernhard von Beskow, Carl Harder Santesson;P. D. A. Atterboms och B. v. Beskows brevväxling. I. 1822–1840;1926;2014-05-13;sidor;lb482758_1458.txt
lb8404157.xml;etext;August Strindberg, Torbjörn Nilsson;Samlade Verk 11. Tidiga 80-talsdramer;2001;2017-05-22;sidor;lb8404157_1702.txt
lb7734.xml;faksimil;Olof von Dalin;Then Swänska Argus II [SVS];1914;2011-08-01;sidor;lb7734_1579.txt
lb8548815.xml;etext;Carl Jonas Love Almqvist, Jon Viklund;Samlade verk 19. Menniskoslägtets Saga;2002;2008-09-15;sidor;lb8548815_1712.txt
lb294069.xml;etext;Per Daniel Amadeus Atterbom;Svenska siare och skalder I;1841;2008-05-27;sidor;lb294069_1337.txt
lb8203287.xml;etext;August Strindberg, Ulf Boëthius;Samlade Verk 16. Giftas I–II;1982;2007-09-21;sidor;lb8203287_1642.txt
lb10557424.xml;faksimil;Emilie Flygare-Carlén;Ett köpmanshus i skärgården 3;2007;2015-03-07;sidor;lb10557424_44.txt
lb1636574.xml;etext;Axel Lundegård;Den stora dagen;1911;2012-05-23;sidor;lb1636574_502.txt
lb114764.xml;faksimil;Johan Henrik Kellgren, Sverker Ek, Allan Sjöding, Otto Sylwan;Samlade skrifter II;1938–1939;2011-09-05;sidor;lb114764_86.txt
lb99907002.xml;etext;Selma Lagerlöf;Osynliga länkar [vetenskaplig utgåva];;2014-05-22;sidor;lb99907002_1911.txt
lb7151395.xml;etext;August Strindberg, Carl Larsson, Camilla Kretz, Per Stam;Samlade Verk 10. Svenska folket II;2002;2010-08-27;sidor;lb7151395_1550.txt
lb99904075.xml;etext;Johan Wingård;Inträdestal (27 maj 1786);1801;2012-03-16;sidor;lb99904075_1874.txt
lb445638.xml;etext;Selma Lagerlöf;Dunungen. Lustspel i fyra akter;1914;2014-06-10;sidor;lb445638_1449.txt
lb1348072.xml;faksimil;Erik Lindorm;Selma Lagerlöf. En bokfilm;1933;2017-08-28;sidor;lb1348072_240.txt
lb18641109.xml;faksimil;August Strindberg;Czarens Kurir eller Sågfilarens Hemligheter [annoterat exemplar];1912;2016-02-04;sidor;lb18641109_660.txt
lb1635903.xml;faksimil;Selma Lagerlöf;Hem och stat;1911;2016-11-11;sidor;lb1635903_499.txt
lb99904128.xml;etext;Sophie Elkan;Konungen. En sannsaga 1;1904;2015-01-23;sidor;lb99904128_1903.txt
lb2428709.xml;faksimil;Ulrica Carolina Widström;Dalkarlarne, Saga;1800;2016-11-10;sidor;lb2428709_1012.txt
lb502471.xml;faksimil;Heliga Birgitta, Sten Eklund, Svenska fornskriftsällskapet;Opera minora III;1991;2016-12-13;sidor;lb502471_1491.txt
lb381826.xml;etext;Verner von Heidenstam;Klassicitet och germanism;1898;2012-05-23;sidor;lb381826_1433.txt
lb12079.xml;etext;Verner von Heidenstam;Skogen susar;1904;2011-04-11;sidor;lb12079_164.txt
lb516726.xml;faksimil;William Shakespeare, Carl August Hagberg;V. Henrik VII 3. Richard III. Henrik VIII [övers. C. A. Hagberg];;2013-05-20;sidor;lb516726_1499.txt
lb516732.xml;faksimil;William Shakespeare, Carl August Hagberg;VIII. Titus Andronicus. Troilus och Cressida. En vinter-saga [övers. C. A. Hagberg];;2013-05-20;sidor;lb516732_1505.txt
lb99904063.xml;etext;Johan Henrik Kellgren;Svar på O. Celsius inträdestal;1801;2012-03-15;sidor;lb99904063_1862.txt
lb99909008.xml;faksimil;August Strindberg, Hans Söderström;Samlade Verk 8. Gamla Stockholm. Textkritisk kommentar;2008;2015-03-09;sidor;lb99909008_1932.txt
lb438621.xml;faksimil;Frida Stéenhoff;Den smala vägen. Skådespel i tre akter;1910;2016-05-09;sidor;lb438621_1443.txt
lb359146.xml;faksimil;Gustaf af Geijerstam;Stridsfrågor för dagen. Fem föredrag;1888;2017-02-27;sidor;lb359146_1427.txt
lb1316542.xml;etext;Hilma Angered Strandberg;Lydia Vik;1904;2007-09-17;sidor;lb1316542_223.txt
lb1304675.xml;etext;Vilhelm Fredrik Palmblad;Den nyaste Solförmörkelsen på publicismens himmel;1851;2014-02-19;sidor;lb1304675_220.txt
lb294068.xml;etext;Per Daniel Amadeus Atterbom;Svenska siare och skalder II;1843;2008-12-03;sidor;lb294068_1336.txt
lb114804.xml;faksimil;Thomas Thorild, Stellan Arvidsson;Samlade skrifter II;1934;2011-08-05;sidor;lb114804_111.txt
lb99904027.xml;etext;Karin Boye;Språket bortom logiken;1932;2012-01-19;sidor;lb99904027_1845.txt
lb294067.xml;etext;Per Daniel Amadeus Atterbom;Svenska siare och skalder III;1844;2014-11-28;sidor;lb294067_1335.txt
lb1263890.xml;faksimil;Gustaf Benzelstierna, Leonard Bygdén, Eugène Lewenhaupt, Svenska Litteratursällskapet;G. Benzelstjernas censorsjournal 1737–1746;1884;2014-01-14;sidor;lb1263890_203.txt
lb1722440.xml;etext;Carl Jonas Love Almqvist, Bertil Romberg;"Samlade verk 8. Återkomsten; Araminta May; Urnan; Kapellet; Palatset; Godolphin; Svenska fattigdomens betydelse; Skaldens natt; Skällnora Qvarn; Friherrinnan";1996;2008-09-15;sidor;lb1722440_607.txt
lb1352264.xml;etext;Karin Boye;Merit vaknar;1933;2012-01-19;sidor;lb1352264_245.txt
lb1582634.xml;faksimil;Thekla Knös, Anonym;Året. Teckningar ur barndomslifvet;1868;2016-05-13;sidor;lb1582634_375.txt
lb1611436.xml;etext;Hilma Angered Strandberg;Trollmark och andra berättelser;1907;2014-04-23;sidor;lb1611436_409.txt
lb2699053.xml;etext;Jarl Hemmer;Ett land i kamp;1918;2017-01-30;sidor;lb2699053_1296.txt
lb114766.xml;faksimil;Johan Henrik Kellgren;Samlade skrifter IV;1944;2011-09-06;sidor;lb114766_88.txt
lb575575.xml;etext;Selma Lagerlöf;Ett barns memoarer. Mårbacka II;1930;2013-10-27;sidor;lb575575_1528.txt
lb569413.xml;etext;Ola Hansson;Kåserier i mystik;1897;2008-08-20;sidor;lb569413_1527.txt
lb99904025.xml;etext;Nathan Söderblom;Välkomna hem!;1930;2010-11-10;sidor;lb99904025_1843.txt
lb2395850.xml;faksimil;Friedrich Gottlieb Klopstock, Christopher Olofsson Humble;Prof-tryck af Klopstocks Messias;1789;2017-03-27;sidor;lb2395850_774.txt
lb1600247.xml;faksimil;Frans von Schéele;Samuel Grubbes skönhetslära;1885;2015-10-16;sidor;lb1600247_397.txt
lb9087825.xml;etext;Mikael Lybeck;Dikter I;1890;2014-09-17;sidor;lb9087825_1739.txt
lb99904065.xml;etext;Johan Henrik Kellgren;Svar på J. Murbergs inträdestal;1802;2012-03-15;sidor;lb99904065_1864.txt
lb99904078.xml;faksimil;August Strindberg, Karin Petherick, Göran Stockenström;Samlade Verk 60. Ockulta dagboken (3);2012;2012-04-23;sidor;lb99904078_1877.txt
lb99904103.xml;etext;Johan Olof Wallin;Gustaf den tredje. Sång (1808);1813;2013-02-21;sidor;lb99904103_1901.txt
lb10452369.xml;etext;Mauritz Cramær, Emilie Flygare-Carlén;Brottslingarne, dram i fyra akter;1843;2014-10-31;sidor;lb10452369_38.txt
lb1563129.xml;faksimil;August Quennerstedt;Karolinska krigares dagböcker. I. Petre & Posse;1901;2017-02-27;sidor;lb1563129_351.txt
lb567850.xml;faksimil;Erik Åkerberg;Musiklifvet inom Par Bricole, 1779–1890;1910;2016-11-11;sidor;lb567850_1526.txt
